WORLD LOG
=========
World(0/1000), Systems: 3749, Ships: 3, Rebels: 32
StarSystem{loc=(158.2242638861769, 916.9439330361549, 470.56683940595593), nNeigh=30, name='StarID_00117'}
StarSystem{loc=(161.51532952928017, 920.5115008502294, 453.2856951597938), nNeigh=30, name='StarID_00118'}
StarSystem{loc=(171.12993969331464, 917.8825488906731, 470.19459639257695), nNeigh=30, name='StarID_00119'}
StarSystem{loc=(166.06416336590212, 923.448051429198, 449.8656731831511), nNeigh=30, name='StarID_00120'}
StarSystem{loc=(179.13161411165697, 919.6780412610104, 467.87880787758144), nNeigh=30, name='StarID_00121'}
StarSystem{loc=(180.54246079511276, 929.0060764346765, 428.3359316076123), nNeigh=29, name='StarID_00122'}
StarSystem{loc=(166.004492500183, 918.6181302842884, 453.43558731501736), nNeigh=30, name='StarID_00123'}
StarSystem{loc=(154.82829857774715, 933.7493721333153, 430.466317733823), nNeigh=30, name='StarID_00124'}
StarSystem{loc=(164.39584484511056, 920.5019285880296, 455.00025373461335), nNeigh=30, name='StarID_00125'}
StarSystem{loc=(161.24066714724304, 922.9506381485065, 435.21853055241127), nNeigh=30, name='StarID_00126'}
StarSystem{loc=(142.0643907444036, 930.5225286604849, 447.7480345331628), nNeigh=30, name='StarID_00127'}
StarSystem{loc=(160.27299503725928, 895.8254329800958, 438.4326844617318), nNeigh=29, name='StarID_00128'}
StarSystem{loc=(166.9724536802539, 923.0864743099601, 449.9174607970148), nNeigh=30, name='StarID_00129'}
StarSystem{loc=(174.75975157953968, 936.475077332209, 443.51772044527144), nNeigh=30, name='StarID_00130'}
StarSystem{loc=(181.16500513919567, 922.5977568802336, 444.4837918070665), nNeigh=30, name='StarID_00131'}
StarSystem{loc=(174.8761553491378, 915.5481394392276, 446.09577043889226), nNeigh=30, name='StarID_00132'}
StarSystem{loc=(165.07438271193587, 920.5832587634552, 463.98977240400643), nNeigh=30, name='StarID_00133'}
StarSystem{loc=(164.83926050824084, 921.0092132565088, 449.6953691837054), nNeigh=30, name='StarID_00134'}
StarSystem{loc=(164.05481789725795, 918.4665217738456, 463.0461674501602), nNeigh=30, name='StarID_00135'}
StarSystem{loc=(156.17776517174988, 925.5014160414606, 472.66227902820737), nNeigh=29, name='StarID_00136'}
StarSystem{loc=(242.756861711514, 134.43446178332812, 787.2082822740861), nNeigh=31, name='StarID_00137'}
StarSystem{loc=(248.27409853007188, 125.49791059099364, 788.4432575080662), nNeigh=31, name='StarID_00138'}
StarSystem{loc=(263.03087886393746, 135.46777714593017, 809.0094073533689), nNeigh=39, name='StarID_00139'}
StarSystem{loc=(238.26575310362827, 142.51183313759594, 819.6775764520789), nNeigh=39, name='StarID_00140'}
StarSystem{loc=(247.33725144682288, 116.52964270086272, 796.1132556956379), nNeigh=31, name='StarID_00141'}
StarSystem{loc=(259.5663388387434, 116.56995723588156, 808.8567298424663), nNeigh=32, name='StarID_00142'}
StarSystem{loc=(241.88813611899695, 124.26704038434389, 820.3181982609706), nNeigh=32, name='StarID_00143'}
StarSystem{loc=(253.07373414559066, 115.8787610588142, 789.8184268100532), nNeigh=33, name='StarID_00144'}
StarSystem{loc=(243.3129835501464, 136.7593039231135, 794.2816703000241), nNeigh=33, name='StarID_00145'}
StarSystem{loc=(236.2400066587087, 118.60161727345775, 814.7955356711809), nNeigh=32, name='StarID_00146'}
StarSystem{loc=(266.7683592324855, 143.77975806827934, 794.4342814121884), nNeigh=40, name='StarID_00147'}
StarSystem{loc=(246.2293214491069, 131.47083498404984, 789.667848348368), nNeigh=31, name='StarID_00148'}
StarSystem{loc=(259.1939304449087, 129.06955706038303, 818.1101997636574), nNeigh=37, name='StarID_00149'}
StarSystem{loc=(246.88345251661744, 132.59343094303688, 804.3646766769862), nNeigh=34, name='StarID_00150'}
StarSystem{loc=(255.31538315774077, 121.9739537877392, 783.6385270313675), nNeigh=32, name='StarID_00151'}
StarSystem{loc=(238.48795889941363, 134.31737441664023, 804.2589930146853), nNeigh=33, name='StarID_00152'}
StarSystem{loc=(243.2259664296247, 132.4765995670131, 796.4708657532427), nNeigh=33, name='StarID_00153'}
StarSystem{loc=(248.68297637526308, 124.46325655033283, 782.8667359073538), nNeigh=31, name='StarID_00154'}
StarSystem{loc=(247.3807147100843, 132.63769764248468, 799.2829043077365), nNeigh=33, name='StarID_00155'}
StarSystem{loc=(251.14106685712753, 139.94872766965648, 785.8916385036983), nNeigh=35, name='StarID_00156'}
StarSystem{loc=(255.65518147003925, 141.08085116220732, 814.1903261452196), nNeigh=47, name='StarID_00157'}
StarSystem{loc=(258.1619509036948, 135.3328388102964, 801.9680228487528), nNeigh=37, name='StarID_00158'}
StarSystem{loc=(243.93569214599896, 121.87690972513724, 801.2461771051993), nNeigh=32, name='StarID_00159'}
StarSystem{loc=(227.73608107927234, 120.63595417444004, 786.2210654083132), nNeigh=31, name='StarID_00160'}
StarSystem{loc=(244.72206062128325, 132.7192298353149, 776.8490164114421), nNeigh=31, name='StarID_00161'}
StarSystem{loc=(253.86201836436717, 148.62607979878385, 799.5803381380479), nNeigh=45, name='StarID_00162'}
StarSystem{loc=(262.5929478388221, 136.0621167574999, 792.1684450202612), nNeigh=37, name='StarID_00163'}
StarSystem{loc=(269.6932597244528, 134.8470115380412, 794.3957033654159), nNeigh=37, name='StarID_00164'}
StarSystem{loc=(244.4554022174375, 132.7073389003031, 799.8586612493318), nNeigh=33, name='StarID_00165'}
StarSystem{loc=(229.84010308683816, 133.47379446079225, 806.6785500921823), nNeigh=32, name='StarID_00166'}
StarSystem{loc=(244.55064174175052, 133.01594556606142, 799.1476120923121), nNeigh=33, name='StarID_00167'}
StarSystem{loc=(238.25574517665956, 138.34310464870146, 793.2567654789701), nNeigh=32, name='StarID_00168'}
StarSystem{loc=(534.3816902928799, 732.3921180581538, 582.0804516172174), nNeigh=30, name='StarID_00169'}
StarSystem{loc=(556.3288538885654, 728.0649199467871, 596.4205627442999), nNeigh=30, name='StarID_00170'}
StarSystem{loc=(547.8573803692985, 739.8457504934872, 565.0976321416438), nNeigh=30, name='StarID_00171'}
StarSystem{loc=(545.1790142735921, 720.4707373431428, 591.7488186061847), nNeigh=30, name='StarID_00172'}
StarSystem{loc=(552.0682127634727, 726.4640229910156, 580.5708344331042), nNeigh=30, name='StarID_00173'}
StarSystem{loc=(558.0679244553722, 729.2499409085534, 584.0092847837855), nNeigh=30, name='StarID_00174'}
StarSystem{loc=(550.7879809241731, 740.0804646423087, 593.6783381660983), nNeigh=30, name='StarID_00175'}
StarSystem{loc=(557.223623383714, 729.8934543440563, 582.3777755784132), nNeigh=30, name='StarID_00176'}
StarSystem{loc=(560.7082254408367, 721.9734416876571, 568.6309453114148), nNeigh=30, name='StarID_00177'}
StarSystem{loc=(556.6412017833155, 729.7074538592058, 582.4349767379423), nNeigh=30, name='StarID_00178'}
StarSystem{loc=(555.0449281038867, 725.2296613033615, 571.7136702047475), nNeigh=30, name='StarID_00179'}
StarSystem{loc=(576.608983941527, 738.1936340774317, 569.9295744753916), nNeigh=32, name='StarID_00180'}
StarSystem{loc=(559.3379519767609, 729.1788988169383, 583.5261074332086), nNeigh=30, name='StarID_00181'}
StarSystem{loc=(561.6551234621014, 726.9672007209527, 576.6699176279006), nNeigh=30, name='StarID_00182'}
StarSystem{loc=(555.903376279014, 726.7595214626497, 582.9045556803202), nNeigh=30, name='StarID_00183'}
StarSystem{loc=(545.8390491759352, 719.7102596259687, 565.9163093190973), nNeigh=30, name='StarID_00184'}
StarSystem{loc=(557.3056122926719, 728.4073015331397, 577.6089658555335), nNeigh=30, name='StarID_00185'}
StarSystem{loc=(556.4386754194585, 726.7821835316796, 602.2115886127059), nNeigh=30, name='StarID_00186'}
StarSystem{loc=(559.0132645327388, 727.8067497112934, 604.6133101953862), nNeigh=30, name='StarID_00187'}
StarSystem{loc=(554.0777187800609, 736.897533725347, 596.8162237357086), nNeigh=30, name='StarID_00188'}
StarSystem{loc=(553.8561289204014, 727.7461280671489, 583.4221075438079), nNeigh=30, name='StarID_00189'}
StarSystem{loc=(570.7182824115666, 727.5468433919216, 585.6003057835308), nNeigh=30, name='StarID_00190'}
StarSystem{loc=(559.2706177943081, 729.4199581486325, 580.9878713928327), nNeigh=30, name='StarID_00191'}
StarSystem{loc=(549.9007296186759, 730.666852271079, 602.4151020629081), nNeigh=30, name='StarID_00192'}
StarSystem{loc=(570.2877735524471, 706.4856900697015, 592.0412875029284), nNeigh=30, name='StarID_00193'}
StarSystem{loc=(565.5938850517414, 731.4044138582159, 585.4704046730945), nNeigh=30, name='StarID_00194'}
StarSystem{loc=(539.398805288514, 732.090490801108, 588.5371024943177), nNeigh=30, name='StarID_00195'}
StarSystem{loc=(540.6870639382754, 732.7241403377586, 569.024600333196), nNeigh=30, name='StarID_00196'}
StarSystem{loc=(558.6528471874823, 728.363004134487, 580.9640636365491), nNeigh=30, name='StarID_00197'}
StarSystem{loc=(562.5513572458985, 725.2334826451713, 578.0584440069199), nNeigh=30, name='StarID_00198'}
StarSystem{loc=(558.7756297322707, 729.2143936804521, 572.4449704292865), nNeigh=30, name='StarID_00199'}
StarSystem{loc=(140.89435384067633, 495.73997874081016, 640.5964219646748), nNeigh=16, name='StarID_00200'}
StarSystem{loc=(146.3405347642527, 486.44624389058265, 624.8632116055343), nNeigh=16, name='StarID_00201'}
StarSystem{loc=(157.0897525134453, 479.79677640593763, 627.397163663969), nNeigh=16, name='StarID_00202'}
StarSystem{loc=(150.13240418361934, 489.0516135553055, 630.0000030504833), nNeigh=16, name='StarID_00203'}
StarSystem{loc=(147.28936558875068, 488.3328376986514, 632.490392909525), nNeigh=16, name='StarID_00204'}
StarSystem{loc=(146.3229609330723, 486.4601759177516, 631.3331914206038), nNeigh=16, name='StarID_00205'}
StarSystem{loc=(131.34598357857627, 493.4762760667161, 646.9701831150155), nNeigh=16, name='StarID_00206'}
StarSystem{loc=(144.91908057178097, 486.34143863478283, 611.1009203340901), nNeigh=16, name='StarID_00207'}
StarSystem{loc=(148.37035383813293, 485.2147968433489, 632.9265418448997), nNeigh=16, name='StarID_00208'}
StarSystem{loc=(145.34175275143215, 490.7408287186248, 640.3873672260681), nNeigh=16, name='StarID_00209'}
StarSystem{loc=(151.4934785964198, 470.54762834567833, 625.1120508640826), nNeigh=16, name='StarID_00210'}
StarSystem{loc=(134.03273852625944, 479.86666130374476, 654.7840944792923), nNeigh=16, name='StarID_00211'}
StarSystem{loc=(132.89316229415428, 488.8933953165557, 627.1138182365786), nNeigh=16, name='StarID_00212'}
StarSystem{loc=(138.29736210468903, 490.0715807029022, 645.8799170121384), nNeigh=16, name='StarID_00213'}
StarSystem{loc=(140.78504591751286, 476.92041297622785, 631.2602025742003), nNeigh=16, name='StarID_00214'}
StarSystem{loc=(147.53810352164288, 481.13625525168885, 622.7212334014441), nNeigh=16, name='StarID_00215'}
StarSystem{loc=(352.00586252718415, 274.99481549942567, 877.8012337672127), nNeigh=59, name='StarID_00216'}
StarSystem{loc=(340.86262388775907, 293.8857168398304, 896.8806726536875), nNeigh=56, name='StarID_00217'}
StarSystem{loc=(348.03725097212765, 305.7120601385832, 889.3644262032813), nNeigh=61, name='StarID_00218'}
StarSystem{loc=(347.3271946410749, 308.6666815233033, 896.1065919358045), nNeigh=47, name='StarID_00219'}
StarSystem{loc=(353.7479736004432, 308.50178776624574, 877.9669485213152), nNeigh=63, name='StarID_00220'}
StarSystem{loc=(345.6446537752296, 286.72182320301965, 889.3050320793027), nNeigh=61, name='StarID_00221'}
StarSystem{loc=(360.82897522901334, 291.5296157636609, 881.4716949976141), nNeigh=59, name='StarID_00222'}
StarSystem{loc=(341.05208440653234, 277.26457661951144, 913.1482616076485), nNeigh=34, name='StarID_00223'}
StarSystem{loc=(341.16494008977554, 308.94837394836634, 915.4525551289797), nNeigh=34, name='StarID_00224'}
StarSystem{loc=(350.0907375564146, 303.20457121764946, 895.6165726386803), nNeigh=47, name='StarID_00225'}
StarSystem{loc=(343.64622583446334, 324.74900768008723, 915.739580384696), nNeigh=31, name='StarID_00226'}
StarSystem{loc=(373.7031068947235, 319.00761855420734, 883.1405945486878), nNeigh=34, name='StarID_00227'}
StarSystem{loc=(340.2018765776603, 297.0124181477182, 897.6898781977073), nNeigh=55, name='StarID_00228'}
StarSystem{loc=(351.2317938456546, 287.68132296023924, 893.5992711768433), nNeigh=57, name='StarID_00229'}
StarSystem{loc=(348.57082531258527, 298.63181820621827, 911.7227897765164), nNeigh=35, name='StarID_00230'}
StarSystem{loc=(349.26096271696485, 314.4893059593345, 885.8047871992882), nNeigh=59, name='StarID_00231'}
StarSystem{loc=(344.0939172616363, 301.0050644564214, 892.4287932294119), nNeigh=60, name='StarID_00232'}
StarSystem{loc=(349.5785025133815, 306.84917474656663, 898.7257059571821), nNeigh=45, name='StarID_00233'}
StarSystem{loc=(369.1353892709831, 287.98808115966034, 891.2505484515975), nNeigh=36, name='StarID_00234'}
StarSystem{loc=(338.92163753046077, 307.37737596756045, 912.2256921552164), nNeigh=35, name='StarID_00235'}
StarSystem{loc=(327.8305888574602, 320.84652900792736, 911.8849981691865), nNeigh=30, name='StarID_00236'}
StarSystem{loc=(349.4936237997584, 304.540711630455, 895.3800973219228), nNeigh=47, name='StarID_00237'}
StarSystem{loc=(340.1837085748128, 315.46089111016255, 879.0974802023112), nNeigh=62, name='StarID_00238'}
StarSystem{loc=(351.61989584059677, 297.88713486307813, 895.6655362062243), nNeigh=47, name='StarID_00239'}
StarSystem{loc=(358.94181907264334, 311.96857063975915, 882.5458279081399), nNeigh=58, name='StarID_00240'}
StarSystem{loc=(350.9739864172384, 299.23765590137486, 900.2884396909277), nNeigh=45, name='StarID_00241'}
StarSystem{loc=(360.8966003636012, 311.79137739482934, 919.4833539740226), nNeigh=34, name='StarID_00242'}
StarSystem{loc=(352.80126507464803, 299.6429922001489, 902.6308763786071), nNeigh=42, name='StarID_00243'}
StarSystem{loc=(347.2343761842488, 304.39494292125767, 906.433809835349), nNeigh=38, name='StarID_00244'}
StarSystem{loc=(348.54663823311506, 302.8730155935225, 885.4603059635926), nNeigh=62, name='StarID_00245'}
StarSystem{loc=(326.88619386426416, 308.81220969133943, 901.4299389262471), nNeigh=44, name='StarID_00246'}
StarSystem{loc=(341.4943680226572, 309.27891518628854, 884.6080676344833), nNeigh=62, name='StarID_00247'}
StarSystem{loc=(355.1645668714006, 310.7434790408703, 919.2148396928997), nNeigh=34, name='StarID_00248'}
StarSystem{loc=(358.7558135698349, 292.18586766460965, 874.5197427720733), nNeigh=61, name='StarID_00249'}
StarSystem{loc=(339.4342227230119, 296.12789803698007, 896.1559621412431), nNeigh=56, name='StarID_00250'}
StarSystem{loc=(367.5561573508388, 307.53692505842594, 896.8847013922982), nNeigh=37, name='StarID_00251'}
StarSystem{loc=(561.8367887035661, 537.0980310399436, 150.35186446645588), nNeigh=25, name='StarID_00252'}
StarSystem{loc=(547.6379380454708, 535.795970167942, 139.9728865619059), nNeigh=25, name='StarID_00253'}
