WORLD LOG
=========
World(0/1000), Systems: 4158, Ships: 4, Rebels: 33
StarSystem{loc=(83.22557690626499, 120.95124073594818, 889.9159339905841), nNeigh=32, name='StarID_00085'}
StarSystem{loc=(85.860661252419, 126.0829290695389, 880.6932291174792), nNeigh=32, name='StarID_00086'}
StarSystem{loc=(98.3165842423562, 107.98010058448017, 877.3393156638854), nNeigh=33, name='StarID_00087'}
StarSystem{loc=(85.88584091066812, 125.7399285433826, 876.3059792325998), nNeigh=32, name='StarID_00088'}
StarSystem{loc=(93.98316136529046, 127.50088588924561, 875.2429263824791), nNeigh=32, name='StarID_00089'}
StarSystem{loc=(93.5803798724161, 130.6876035404113, 871.6335428467788), nNeigh=32, name='StarID_00090'}
StarSystem{loc=(83.67130990982278, 126.65154925145356, 863.800287026697), nNeigh=32, name='StarID_00091'}
StarSystem{loc=(76.8553756685194, 132.15300698765859, 890.450178368872), nNeigh=32, name='StarID_00092'}
StarSystem{loc=(86.69782499783148, 128.0580033547163, 868.1784360871682), nNeigh=32, name='StarID_00093'}
StarSystem{loc=(87.53081185123898, 107.36298172446101, 870.8986058586797), nNeigh=32, name='StarID_00094'}
StarSystem{loc=(78.40469227863626, 122.89385936487707, 863.9357430863469), nNeigh=32, name='StarID_00095'}
StarSystem{loc=(84.32382527120991, 127.85799479139297, 863.2982946357957), nNeigh=32, name='StarID_00096'}
StarSystem{loc=(90.07239700518045, 129.21957125956132, 863.1806604866207), nNeigh=32, name='StarID_00097'}
StarSystem{loc=(86.12287780545012, 127.35252102929952, 875.0333508805658), nNeigh=32, name='StarID_00098'}
StarSystem{loc=(88.80660509896843, 129.11302445538072, 854.7440266832925), nNeigh=31, name='StarID_00099'}
StarSystem{loc=(89.5097207716299, 131.3371853965959, 887.1592415700927), nNeigh=32, name='StarID_00100'}
StarSystem{loc=(258.3473804948736, 821.1226644539973, 47.81035101234003), nNeigh=34, name='StarID_00101'}
StarSystem{loc=(227.15093339496875, 820.1072662843751, 35.53998704533907), nNeigh=35, name='StarID_00102'}
StarSystem{loc=(231.4660462287155, 819.0518003928614, 39.715735723678534), nNeigh=35, name='StarID_00103'}
StarSystem{loc=(221.63936295781434, 824.6953330562698, 37.014200449852446), nNeigh=35, name='StarID_00104'}
StarSystem{loc=(228.08092149246488, 819.2947528226192, 50.87800987446535), nNeigh=35, name='StarID_00105'}
StarSystem{loc=(232.53280976198985, 830.6843008177817, 17.444500039144014), nNeigh=35, name='StarID_00106'}
StarSystem{loc=(250.88924708791586, 800.5970743487146, 38.83251276850696), nNeigh=35, name='StarID_00107'}
StarSystem{loc=(239.18109333045143, 788.9933588751655, 41.58869717726701), nNeigh=34, name='StarID_00108'}
StarSystem{loc=(218.5293415638599, 818.759246330354, 55.948818782809795), nNeigh=32, name='StarID_00109'}
StarSystem{loc=(252.13604927876645, 798.1159547230792, 34.723480896317774), nNeigh=35, name='StarID_00110'}
StarSystem{loc=(242.80135034658713, 824.1939337683053, 63.00743892680393), nNeigh=31, name='StarID_00111'}
StarSystem{loc=(212.93749140638954, 802.734813873991, 28.272706167134245), nNeigh=33, name='StarID_00112'}
StarSystem{loc=(218.5731351158483, 826.818212630938, 27.31029268899318), nNeigh=35, name='StarID_00113'}
StarSystem{loc=(255.69533588648096, 805.1179663458552, 20.592635389362304), nNeigh=32, name='StarID_00114'}
StarSystem{loc=(229.87980715954734, 816.2342940124561, 3.78353720345266), nNeigh=29, name='StarID_00115'}
StarSystem{loc=(231.5300787061213, 819.8104643866081, 27.965901913944972), nNeigh=35, name='StarID_00116'}
StarSystem{loc=(229.69942875022647, 817.6881034943914, 45.013648917970976), nNeigh=35, name='StarID_00117'}
StarSystem{loc=(224.07262926819578, 822.155219194909, 25.781831552937742), nNeigh=35, name='StarID_00118'}
StarSystem{loc=(225.8926174417544, 822.6018301714155, 28.907840256215124), nNeigh=35, name='StarID_00119'}
StarSystem{loc=(234.00536907561607, 811.4623824776326, 40.92545919583324), nNeigh=35, name='StarID_00120'}
StarSystem{loc=(232.0534860600969, 818.6565336356454, 30.73756074839934), nNeigh=35, name='StarID_00121'}
StarSystem{loc=(241.14985794339842, 787.9406399446057, 22.41867382556211), nNeigh=31, name='StarID_00122'}
StarSystem{loc=(230.5813603861545, 818.1733918021629, 34.24577041602346), nNeigh=35, name='StarID_00123'}
StarSystem{loc=(229.177850510326, 816.8404974241906, 9.919128771695341), nNeigh=33, name='StarID_00124'}
StarSystem{loc=(230.1769610886315, 818.059233898753, 33.12638024390059), nNeigh=35, name='StarID_00125'}
StarSystem{loc=(228.84309400081813, 818.8842832274078, 33.43755383135985), nNeigh=35, name='StarID_00126'}
StarSystem{loc=(235.8023078817678, 814.6210056512983, 27.616021753456348), nNeigh=35, name='StarID_00127'}
StarSystem{loc=(247.41274084101562, 835.2406557833394, 23.806574886492463), nNeigh=34, name='StarID_00128'}
StarSystem{loc=(229.36518864157247, 836.0820028477428, 52.226272699186126), nNeigh=32, name='StarID_00129'}
StarSystem{loc=(223.68375217124932, 827.2316149826893, 45.83367818604753), nNeigh=35, name='StarID_00130'}
StarSystem{loc=(229.6476946752005, 816.7433876600088, 37.31440716976578), nNeigh=35, name='StarID_00131'}
StarSystem{loc=(225.8445026321562, 814.0726441502982, 21.333499168639058), nNeigh=35, name='StarID_00132'}
StarSystem{loc=(228.42170920679726, 817.8345937941968, 37.36421775466291), nNeigh=35, name='StarID_00133'}
StarSystem{loc=(234.3746748763231, 832.333914650993, 59.71378372582109), nNeigh=32, name='StarID_00134'}
StarSystem{loc=(241.81526484726126, 799.8997668450633, 53.48178108370263), nNeigh=35, name='StarID_00135'}
StarSystem{loc=(233.68641356682136, 819.760675619385, 12.980111695694916), nNeigh=34, name='StarID_00136'}
StarSystem{loc=(598.6117673892257, 156.40437682533675, 661.5488198088863), nNeigh=34, name='StarID_00137'}
StarSystem{loc=(595.9192740472545, 155.3632825005081, 665.2446501117785), nNeigh=34, name='StarID_00138'}
StarSystem{loc=(605.8524219313842, 135.69144915610826, 668.3641244595439), nNeigh=35, name='StarID_00139'}
StarSystem{loc=(572.8456573166089, 149.8224570216404, 659.0822446272451), nNeigh=31, name='StarID_00140'}
StarSystem{loc=(605.1602096509222, 144.84579767897227, 660.929771658136), nNeigh=35, name='StarID_00141'}
StarSystem{loc=(607.2469272769492, 163.10351710955766, 651.5602239778143), nNeigh=35, name='StarID_00142'}
StarSystem{loc=(608.1796996766659, 138.58845917485723, 652.2419514523664), nNeigh=35, name='StarID_00143'}
StarSystem{loc=(586.5522548116978, 161.43376521236993, 672.8234624389111), nNeigh=33, name='StarID_00144'}
StarSystem{loc=(600.6160451444821, 144.15143623157002, 685.92509187088), nNeigh=32, name='StarID_00145'}
StarSystem{loc=(614.9085911248285, 144.6978419366014, 655.7254307263092), nNeigh=36, name='StarID_00146'}
StarSystem{loc=(598.2269188721725, 152.1654348723774, 689.4736383607913), nNeigh=30, name='StarID_00147'}
StarSystem{loc=(601.1564740448313, 145.10043276072193, 658.6199292023387), nNeigh=35, name='StarID_00148'}
StarSystem{loc=(595.3353003445201, 131.05281180402673, 656.9562730151277), nNeigh=35, name='StarID_00149'}
StarSystem{loc=(581.638013304514, 155.33209884859698, 663.3138323985823), nNeigh=34, name='StarID_00150'}
StarSystem{loc=(594.8930133017269, 152.3332552044333, 682.1170493040021), nNeigh=32, name='StarID_00151'}
StarSystem{loc=(590.8712874497312, 127.61628074997662, 663.6845454478603), nNeigh=35, name='StarID_00152'}
StarSystem{loc=(626.6572165124194, 136.25367573960457, 668.7041918790709), nNeigh=35, name='StarID_00153'}
StarSystem{loc=(600.7847270249185, 149.72284497444213, 646.0163294146453), nNeigh=35, name='StarID_00154'}
StarSystem{loc=(616.6379482112915, 123.044472660575, 661.6880211703401), nNeigh=34, name='StarID_00155'}
StarSystem{loc=(600.3613857707501, 145.63628517978105, 681.0639049796108), nNeigh=34, name='StarID_00156'}
StarSystem{loc=(599.5124114780123, 148.00331630598015, 667.7582669704168), nNeigh=35, name='StarID_00157'}
StarSystem{loc=(607.4915399153934, 160.99224192095096, 682.7052373014623), nNeigh=31, name='StarID_00158'}
StarSystem{loc=(625.2664538059955, 157.20323065221484, 658.7178389018695), nNeigh=35, name='StarID_00159'}
StarSystem{loc=(587.1489798258975, 148.41650389810536, 643.5239041195861), nNeigh=35, name='StarID_00160'}
StarSystem{loc=(601.2436457401741, 145.55184710970084, 661.7090626431462), nNeigh=35, name='StarID_00161'}
StarSystem{loc=(603.1372581952911, 139.78647296607565, 661.0485653245213), nNeigh=35, name='StarID_00162'}
StarSystem{loc=(600.9320935402966, 145.06090770835127, 656.0980029179027), nNeigh=35, name='StarID_00163'}
StarSystem{loc=(596.1762758232027, 145.5140277781559, 655.3627880689966), nNeigh=35, name='StarID_00164'}
StarSystem{loc=(601.9962058118028, 140.69134152198018, 633.2213901459136), nNeigh=31, name='StarID_00165'}
StarSystem{loc=(579.5540183074346, 136.2990857590408, 644.4735638817168), nNeigh=30, name='StarID_00166'}
StarSystem{loc=(596.9732537060943, 143.71985862294648, 670.9276755963243), nNeigh=34, name='StarID_00167'}
StarSystem{loc=(598.9658944634535, 143.19875295026605, 637.4593770125455), nNeigh=34, name='StarID_00168'}
StarSystem{loc=(605.007499577969, 135.83425713310206, 677.9623000406058), nNeigh=34, name='StarID_00169'}
StarSystem{loc=(600.8406729831544, 145.4949300309346, 661.1182625560032), nNeigh=35, name='StarID_00170'}
StarSystem{loc=(600.9883743109408, 146.1413639018552, 631.1953940741573), nNeigh=31, name='StarID_00171'}
StarSystem{loc=(853.1642840632934, 805.4796714559562, 389.3074155777143), nNeigh=20, name='StarID_00172'}
StarSystem{loc=(886.1564524654502, 779.1977361417311, 380.2178715367312), nNeigh=25, name='StarID_00173'}
StarSystem{loc=(874.5452940642874, 747.7996804405416, 378.2950044281996), nNeigh=19, name='StarID_00174'}
StarSystem{loc=(870.8281972640308, 771.7231221815852, 430.46599359187314), nNeigh=21, name='StarID_00175'}
StarSystem{loc=(860.0640992449496, 762.9372338967477, 422.0987722986514), nNeigh=23, name='StarID_00176'}
StarSystem{loc=(854.7219518072443, 781.2748497111525, 392.8644626696154), nNeigh=28, name='StarID_00177'}
StarSystem{loc=(877.9302186212351, 776.3739093595524, 378.410541145588), nNeigh=27, name='StarID_00178'}
StarSystem{loc=(888.9610879635259, 759.3734692351346, 417.88580430392165), nNeigh=24, name='StarID_00179'}
StarSystem{loc=(878.7170220358412, 777.44844404495, 403.42244819874537), nNeigh=27, name='StarID_00180'}
StarSystem{loc=(871.5912464653959, 789.2458442625652, 422.3985613784871), nNeigh=24, name='StarID_00181'}
StarSystem{loc=(869.0333639049312, 779.0845731740541, 394.27078521862614), nNeigh=28, name='StarID_00182'}
StarSystem{loc=(874.9930468321505, 774.956638621908, 393.2805054193675), nNeigh=28, name='StarID_00183'}
StarSystem{loc=(876.1813062933913, 778.9370078954307, 396.4392570819253), nNeigh=28, name='StarID_00184'}
StarSystem{loc=(868.240470274619, 790.2516889416592, 411.89559599794444), nNeigh=27, name='StarID_00185'}
StarSystem{loc=(866.4778140819985, 772.779220948731, 396.02914518543236), nNeigh=28, name='StarID_00186'}
StarSystem{loc=(873.3567888838958, 798.7794636369077, 389.04677574394265), nNeigh=25, name='StarID_00187'}
StarSystem{loc=(862.1858614070223, 787.9731280252038, 419.6861943306597), nNeigh=24, name='StarID_00188'}
StarSystem{loc=(881.7858689807668, 797.3782514999602, 370.4273338825951), nNeigh=19, name='StarID_00189'}
StarSystem{loc=(877.7794613409587, 781.4857772308229, 395.25761690867796), nNeigh=28, name='StarID_00190'}
StarSystem{loc=(858.1620753736003, 771.3803979532368, 423.8435033075472), nNeigh=23, name='StarID_00191'}
StarSystem{loc=(880.7384981089773, 778.355152697513, 395.23924004660904), nNeigh=28, name='StarID_00192'}
StarSystem{loc=(880.2560608237662, 775.07818415102, 391.4250344317162), nNeigh=28, name='StarID_00193'}
StarSystem{loc=(876.3320616044699, 775.4024969568612, 399.4175979047485), nNeigh=27, name='StarID_00194'}
StarSystem{loc=(865.4044048025513, 755.5748473534833, 394.22401575652), nNeigh=25, name='StarID_00195'}
StarSystem{loc=(885.9636688260158, 767.9494908905162, 401.2046326146962), nNeigh=26, name='StarID_00196'}
StarSystem{loc=(879.9118355897691, 763.3026051781271, 377.1301273850846), nNeigh=22, name='StarID_00197'}
StarSystem{loc=(873.3030847649978, 765.6697970752439, 422.12360581760345), nNeigh=25, name='StarID_00198'}
StarSystem{loc=(886.9521791132997, 777.2732188342768, 396.72614305766064), nNeigh=27, name='StarID_00199'}
StarSystem{loc=(777.6717311877874, 941.3947743585073, 488.17860006520635), nNeigh=27, name='StarID_00200'}
StarSystem{loc=(778.9406822319597, 925.5856076302142, 475.1111486999561), nNeigh=28, name='StarID_00201'}
StarSystem{loc=(777.5451492484575, 933.7562660672023, 480.6034686050108), nNeigh=28, name='StarID_00202'}
StarSystem{loc=(763.5926637554732, 933.1422474157141, 486.1233339336762), nNeigh=28, name='StarID_00203'}
StarSystem{loc=(772.8816690919471, 926.5674584404991, 483.35764065364356), nNeigh=28, name='StarID_00204'}
StarSystem{loc=(778.5842262238564, 922.0692185813224, 469.35097095479256), nNeigh=28, name='StarID_00205'}
StarSystem{loc=(778.5502609650366, 925.7427947459392, 473.70976192353083), nNeigh=28, name='StarID_00206'}
StarSystem{loc=(778.8911408139359, 925.3730088196141, 472.0325067412686), nNeigh=28, name='StarID_00207'}
StarSystem{loc=(781.5159842682876, 924.8777186176313, 474.68098298964895), nNeigh=28, name='StarID_00208'}
StarSystem{loc=(779.0230843627296, 930.3454112191928, 468.76163435437394), nNeigh=28, name='StarID_00209'}
StarSystem{loc=(777.4644901158363, 919.9234348915659, 470.58994850395703), nNeigh=28, name='StarID_00210'}
StarSystem{loc=(760.6073090505456, 940.8848185805631, 461.2466500843914), nNeigh=27, name='StarID_00211'}
StarSystem{loc=(766.6882092383324, 924.3392557912895, 480.3076332298749), nNeigh=28, name='StarID_00212'}
StarSystem{loc=(779.4956617279036, 924.9003899301094, 463.97796230051426), nNeigh=28, name='StarID_00213'}
StarSystem{loc=(777.3116990088413, 925.7038533378094, 471.82869620374265), nNeigh=28, name='StarID_00214'}
StarSystem{loc=(779.0203266059823, 925.3945569272191, 471.6901148036476), nNeigh=28, name='StarID_00215'}
StarSystem{loc=(784.5509117107401, 921.7647658722935, 468.7394844761768), nNeigh=27, name='StarID_00216'}
StarSystem{loc=(778.9787760543494, 925.5390428866043, 472.57503008961913), nNeigh=28, name='StarID_00217'}
StarSystem{loc=(782.5249369389825, 920.9899284001336, 454.90578263878757), nNeigh=27, name='StarID_00218'}
StarSystem{loc=(769.8974585416248, 922.2302365007097, 498.30258689387693), nNeigh=28, name='StarID_00219'}
StarSystem{loc=(779.9636045545509, 925.7633902499813, 470.2100764147378), nNeigh=28, name='StarID_00220'}
StarSystem{loc=(778.9161117100864, 922.8436693661208, 492.22311435681775), nNeigh=27, name='StarID_00221'}
StarSystem{loc=(773.6912922290342, 923.9807880454222, 454.23705005469316), nNeigh=28, name='StarID_00222'}
StarSystem{loc=(781.4426958712243, 919.3144621916458, 496.82888285253796), nNeigh=27, name='StarID_00223'}
StarSystem{loc=(753.8325614791621, 932.47496360526, 467.2985539715161), nNeigh=27, name='StarID_00224'}
StarSystem{loc=(782.1514844719748, 927.9102830054329, 470.92198917917415), nNeigh=28, name='StarID_00225'}
StarSystem{loc=(790.0713189155447, 916.8925031343723, 483.4687834374921), nNeigh=27, name='StarID_00226'}
StarSystem{loc=(124.1862967886292, 840.8588277386519, 184.463095916233), nNeigh=63, name='StarID_00227'}
StarSystem{loc=(146.85245934800597, 845.2978912507117, 202.45266774569004), nNeigh=43, name='StarID_00228'}
StarSystem{loc=(110.88835367183243, 843.907587013338, 155.03279812159806), nNeigh=69, name='StarID_00229'}
StarSystem{loc=(130.63262215058214, 824.2767835329918, 191.05023412823778), nNeigh=55, name='StarID_00230'}
StarSystem{loc=(123.74053654486256, 843.3375611608144, 201.66019734242846), nNeigh=59, name='StarID_00231'}
StarSystem{loc=(123.97820813595143, 840.3244739520424, 187.95042412223538), nNeigh=63, name='StarID_00232'}
StarSystem{loc=(139.44968004176545, 832.0383693621045, 176.08145286213653), nNeigh=56, name='StarID_00233'}
StarSystem{loc=(118.54697121258546, 843.2105942223909, 196.90855133794793), nNeigh=59, name='StarID_00234'}
StarSystem{loc=(120.10964799329807, 835.6770538279053, 176.74105162029397), nNeigh=70, name='StarID_00235'}
StarSystem{loc=(141.85371731710762, 880.6317627434854, 167.3274772330349), nNeigh=37, name='StarID_00236'}
StarSystem{loc=(121.31902335406367, 835.28720246044, 204.26129031667563), nNeigh=57, name='StarID_00237'}
StarSystem{loc=(123.82410054870579, 842.4899165587059, 178.30175878963652), nNeigh=71, name='StarID_00238'}
StarSystem{loc=(126.91891515876378, 849.6922036878643, 180.76212116479724), nNeigh=66, name='StarID_00239'}
StarSystem{loc=(116.7568424287807, 854.1556924089622, 216.7076496224623), nNeigh=43, name='StarID_00240'}
StarSystem{loc=(126.6736513020484, 831.9027776626106, 171.94402834521287), nNeigh=63, name='StarID_00241'}
StarSystem{loc=(128.6048929509074, 835.5022942392264, 167.26929985836142), nNeigh=65, name='StarID_00242'}
StarSystem{loc=(114.99091621820924, 848.7826844661831, 197.16901660467116), nNeigh=59, name='StarID_00243'}
StarSystem{loc=(106.52297185640172, 866.726219441875, 173.88675686879134), nNeigh=62, name='StarID_00244'}
StarSystem{loc=(131.41920533344995, 846.4432110209668, 157.7555730510178), nNeigh=62, name='StarID_00245'}
StarSystem{loc=(141.77439003659435, 824.9238239121784, 166.4351646509395), nNeigh=45, name='StarID_00246'}
StarSystem{loc=(113.1111502783289, 817.0015522286034, 209.846094443958), nNeigh=49, name='StarID_00247'}
StarSystem{loc=(84.49733730561037, 858.35998415837, 176.92643431523769), nNeigh=51, name='StarID_00248'}
StarSystem{loc=(117.16815950804319, 807.3680696801276, 190.16553924082655), nNeigh=51, name='StarID_00249'}
StarSystem{loc=(144.2596059621383, 867.9464663213465, 151.95902822036916), nNeigh=48, name='StarID_00250'}
StarSystem{loc=(122.75940804355525, 838.7169810844638, 177.47735428701816), nNeigh=70, name='StarID_00251'}
StarSystem{loc=(117.60415425554861, 838.2690456285043, 132.4935313985011), nNeigh=43, name='StarID_00252'}
