WORLD LOG
=========
World(0/1000), Systems: 4090, Ships: 5, Rebels: 31
StarSystem{loc=(428.1126204167761, 837.481240392063, 116.63317115434229), nNeigh=29, name='StarID_00092'}
StarSystem{loc=(421.79903625954364, 842.217830561489, 107.7222848021548), nNeigh=29, name='StarID_00093'}
StarSystem{loc=(432.4461708794133, 839.9311158914641, 122.12977400945508), nNeigh=29, name='StarID_00094'}
StarSystem{loc=(442.1514288673083, 839.0705011664672, 124.3743990014914), nNeigh=29, name='StarID_00095'}
StarSystem{loc=(430.25845360106314, 839.4759971952732, 129.15875815959967), nNeigh=29, name='StarID_00096'}
StarSystem{loc=(432.8912431721784, 829.5840114297035, 125.29256744753246), nNeigh=29, name='StarID_00097'}
StarSystem{loc=(439.57437593021825, 828.2552115676534, 110.59170579496254), nNeigh=29, name='StarID_00098'}
StarSystem{loc=(430.9924892936273, 845.6688513261278, 133.93958715964226), nNeigh=29, name='StarID_00099'}
StarSystem{loc=(430.8079188058386, 837.1645128267002, 125.07537717329039), nNeigh=29, name='StarID_00100'}
StarSystem{loc=(430.2553568417847, 846.0742139197677, 135.10072773735544), nNeigh=29, name='StarID_00101'}
StarSystem{loc=(442.55996554547283, 840.4501040164669, 121.97966652079687), nNeigh=29, name='StarID_00102'}
StarSystem{loc=(420.5796031282725, 830.1277373209583, 125.28813003721942), nNeigh=29, name='StarID_00103'}
StarSystem{loc=(421.54253797234026, 830.6592447342069, 121.5469330484952), nNeigh=29, name='StarID_00104'}
StarSystem{loc=(431.6655930686526, 827.8628317499978, 121.44036355205233), nNeigh=29, name='StarID_00105'}
StarSystem{loc=(435.43921601100755, 835.3359399504687, 121.11880561895677), nNeigh=29, name='StarID_00106'}
StarSystem{loc=(435.7595466412845, 843.0216357940283, 117.51265864312815), nNeigh=29, name='StarID_00107'}
StarSystem{loc=(431.6927340949006, 836.0601245089031, 120.15041799183204), nNeigh=29, name='StarID_00108'}
StarSystem{loc=(431.896139371589, 839.5091889870408, 114.8193114901744), nNeigh=29, name='StarID_00109'}
StarSystem{loc=(425.7246878464185, 838.754187860675, 110.4721814654829), nNeigh=29, name='StarID_00110'}
StarSystem{loc=(431.9657023640486, 838.9955199175055, 116.92156052140176), nNeigh=29, name='StarID_00111'}
StarSystem{loc=(433.9628305902945, 845.5036788268548, 117.40269801282761), nNeigh=29, name='StarID_00112'}
StarSystem{loc=(429.6386072834273, 830.6308487928542, 115.23532060479349), nNeigh=29, name='StarID_00113'}
StarSystem{loc=(438.03833197784564, 844.1696624473703, 123.35577585692788), nNeigh=29, name='StarID_00114'}
StarSystem{loc=(435.15068091268967, 842.0477842714279, 117.99990528010042), nNeigh=29, name='StarID_00115'}
StarSystem{loc=(216.09346006598383, 908.0851716107211, 65.41940887369256), nNeigh=33, name='StarID_00116'}
StarSystem{loc=(183.0273051656063, 919.9484179653975, 78.61060462281182), nNeigh=27, name='StarID_00117'}
StarSystem{loc=(211.62381002034832, 885.5093174422342, 91.76888126168242), nNeigh=30, name='StarID_00118'}
StarSystem{loc=(210.15883659500273, 912.9532607197968, 43.21322730820876), nNeigh=27, name='StarID_00119'}
StarSystem{loc=(222.45857791901315, 902.7246940290298, 87.76860519007931), nNeigh=32, name='StarID_00120'}
StarSystem{loc=(199.36349314041183, 931.2545646450358, 41.43645689278871), nNeigh=21, name='StarID_00121'}
StarSystem{loc=(204.8381034032755, 922.1957964339265, 67.35187404833327), nNeigh=31, name='StarID_00122'}
StarSystem{loc=(214.53024243195645, 908.4143060713666, 66.86328112885504), nNeigh=33, name='StarID_00123'}
StarSystem{loc=(222.32345276983196, 908.9159027484006, 89.41961111895375), nNeigh=32, name='StarID_00124'}
StarSystem{loc=(214.77245649052938, 907.8543289771643, 72.0075878945114), nNeigh=33, name='StarID_00125'}
StarSystem{loc=(225.0755401357037, 915.5038735620628, 60.19391997954089), nNeigh=33, name='StarID_00126'}
StarSystem{loc=(217.7241653075717, 907.7477193857288, 99.48892030956635), nNeigh=30, name='StarID_00127'}
StarSystem{loc=(210.71135345302463, 913.29584298797, 67.62118263263073), nNeigh=33, name='StarID_00128'}
StarSystem{loc=(201.5407867888141, 926.1140057640794, 82.24242739014679), nNeigh=30, name='StarID_00129'}
StarSystem{loc=(226.50792846623506, 913.9355379691461, 92.21830683196725), nNeigh=30, name='StarID_00130'}
StarSystem{loc=(239.73876099101508, 894.0425107479723, 90.98555003169712), nNeigh=28, name='StarID_00131'}
StarSystem{loc=(204.09236768392756, 898.9422045322906, 58.98565097466158), nNeigh=33, name='StarID_00132'}
StarSystem{loc=(216.5063036118536, 908.3296326450927, 65.08992646559614), nNeigh=33, name='StarID_00133'}
StarSystem{loc=(235.53237099518554, 903.6249502995045, 54.3009460115108), nNeigh=32, name='StarID_00134'}
StarSystem{loc=(205.77557855811156, 881.1064999007208, 78.96471417749306), nNeigh=32, name='StarID_00135'}
StarSystem{loc=(223.15307149933344, 906.8258056088038, 73.61072077416348), nNeigh=33, name='StarID_00136'}
StarSystem{loc=(214.13647504415806, 869.9289012094426, 77.49059303836434), nNeigh=25, name='StarID_00137'}
StarSystem{loc=(215.05242949742, 904.85223117202, 81.19821133114773), nNeigh=32, name='StarID_00138'}
StarSystem{loc=(196.80877884275665, 895.6058368433792, 75.02173840146013), nNeigh=33, name='StarID_00139'}
StarSystem{loc=(232.33921872519323, 898.443774471931, 87.98062973614306), nNeigh=30, name='StarID_00140'}
StarSystem{loc=(217.909621793651, 901.5342010340336, 84.12055991267121), nNeigh=32, name='StarID_00141'}
StarSystem{loc=(243.63969320923462, 909.813844017086, 66.04000368201609), nNeigh=30, name='StarID_00142'}
StarSystem{loc=(205.05165775396244, 906.1503289951493, 72.09878135547582), nNeigh=33, name='StarID_00143'}
StarSystem{loc=(227.24603087596012, 924.7581898053172, 79.72243732546737), nNeigh=32, name='StarID_00144'}
StarSystem{loc=(218.29592821439834, 894.2766727155314, 60.222871479611655), nNeigh=33, name='StarID_00145'}
StarSystem{loc=(231.53697695211113, 902.5618497637066, 42.71803523732638), nNeigh=27, name='StarID_00146'}
StarSystem{loc=(215.80110614974794, 909.2609391630945, 68.63187509800287), nNeigh=33, name='StarID_00147'}
StarSystem{loc=(208.59424578143768, 901.9666977624438, 63.17463569340754), nNeigh=33, name='StarID_00148'}
StarSystem{loc=(221.89834799720063, 911.8795911121567, 60.379270560838165), nNeigh=33, name='StarID_00149'}
StarSystem{loc=(67.98374254237977, 89.57482556686156, 349.7166634575977), nNeigh=32, name='StarID_00150'}
StarSystem{loc=(66.97167034023337, 99.30897578523093, 333.416718204177), nNeigh=35, name='StarID_00151'}
StarSystem{loc=(64.36029622435308, 88.37516379141825, 332.0044039359694), nNeigh=35, name='StarID_00152'}
StarSystem{loc=(70.25839042500755, 93.48167443837745, 319.29410386765386), nNeigh=35, name='StarID_00153'}
StarSystem{loc=(67.74127142034403, 81.35640716387017, 320.5007649652509), nNeigh=35, name='StarID_00154'}
StarSystem{loc=(68.50150806816758, 91.77271359054998, 320.9765179301061), nNeigh=35, name='StarID_00155'}
StarSystem{loc=(83.00333037569278, 98.40926398570267, 303.629412471519), nNeigh=37, name='StarID_00156'}
StarSystem{loc=(81.09679656034673, 96.26764743254905, 322.0567467968431), nNeigh=35, name='StarID_00157'}
StarSystem{loc=(76.74091160911615, 78.17942607092246, 343.40265643871595), nNeigh=34, name='StarID_00158'}
StarSystem{loc=(65.48863827439084, 91.87802340171699, 320.0437331467751), nNeigh=35, name='StarID_00159'}
StarSystem{loc=(70.40501690811585, 84.21420898052303, 304.5953966708099), nNeigh=34, name='StarID_00160'}
StarSystem{loc=(83.672852626162, 100.39888187839227, 307.6610389451012), nNeigh=37, name='StarID_00161'}
StarSystem{loc=(67.69476908850815, 91.30031054221492, 331.7267497987184), nNeigh=35, name='StarID_00162'}
StarSystem{loc=(80.74465510290607, 93.9130773588432, 353.0103678444061), nNeigh=29, name='StarID_00163'}
StarSystem{loc=(68.77441923987472, 91.44154805659709, 324.2176023213243), nNeigh=35, name='StarID_00164'}
StarSystem{loc=(86.30993635841024, 89.35300788627347, 339.7154147798141), nNeigh=34, name='StarID_00165'}
StarSystem{loc=(53.753108638461434, 84.959339439242, 329.49805078279), nNeigh=35, name='StarID_00166'}
StarSystem{loc=(68.50193198251752, 91.75225985633607, 324.2166427062173), nNeigh=35, name='StarID_00167'}
StarSystem{loc=(68.51656184299273, 91.82522474043705, 335.7961565366341), nNeigh=35, name='StarID_00168'}
StarSystem{loc=(57.759019268921534, 85.56024091396637, 330.19272087651325), nNeigh=35, name='StarID_00169'}
StarSystem{loc=(84.20016249379174, 108.62460068814204, 319.98098129109434), nNeigh=37, name='StarID_00170'}
StarSystem{loc=(65.42388408571969, 99.14729975621842, 334.06949799787424), nNeigh=35, name='StarID_00171'}
StarSystem{loc=(68.2879243245979, 86.66612122651404, 321.9144904455317), nNeigh=35, name='StarID_00172'}
StarSystem{loc=(63.77986622151592, 91.88169495609647, 342.6974269737162), nNeigh=33, name='StarID_00173'}
StarSystem{loc=(70.51417446979688, 92.11227529064243, 314.7902739912488), nNeigh=35, name='StarID_00174'}
StarSystem{loc=(74.55779009521092, 103.8344018355771, 323.53824510377035), nNeigh=35, name='StarID_00175'}
StarSystem{loc=(78.77958788158959, 92.35329917562593, 302.76589655166754), nNeigh=34, name='StarID_00176'}
StarSystem{loc=(69.27461521013306, 85.65541506946286, 326.9442387133885), nNeigh=35, name='StarID_00177'}
StarSystem{loc=(69.04126303159829, 92.32029618509436, 323.58035253816956), nNeigh=35, name='StarID_00178'}
StarSystem{loc=(69.65898612966922, 90.86430637634248, 320.69935207116396), nNeigh=35, name='StarID_00179'}
StarSystem{loc=(65.54239756872012, 101.7872906680479, 323.387622186827), nNeigh=35, name='StarID_00180'}
StarSystem{loc=(76.23330035828695, 78.1820605359575, 300.4261289508927), nNeigh=32, name='StarID_00181'}
StarSystem{loc=(85.18847353344323, 87.36901375962267, 297.5311361061215), nNeigh=31, name='StarID_00182'}
StarSystem{loc=(68.0965652449206, 83.47292911483679, 289.19229991052816), nNeigh=29, name='StarID_00183'}
StarSystem{loc=(80.76318447550271, 107.08563953510313, 345.2093703407212), nNeigh=31, name='StarID_00184'}
StarSystem{loc=(588.236007547025, 584.3367602215646, 724.3438724974086), nNeigh=52, name='StarID_00185'}
StarSystem{loc=(597.6409045655181, 587.4162653846385, 708.9710149227809), nNeigh=41, name='StarID_00186'}
StarSystem{loc=(595.9894689752849, 589.2941415315577, 701.1744970415876), nNeigh=38, name='StarID_00187'}
StarSystem{loc=(596.5295058430901, 588.8305760271106, 728.7749596205075), nNeigh=49, name='StarID_00188'}
StarSystem{loc=(593.2268824233082, 591.157018424923, 723.015191964727), nNeigh=52, name='StarID_00189'}
StarSystem{loc=(599.4458059283953, 584.3496359930263, 716.2693095482048), nNeigh=39, name='StarID_00190'}
StarSystem{loc=(598.9097934132004, 590.6975139645173, 714.5353152982483), nNeigh=44, name='StarID_00191'}
StarSystem{loc=(594.1684732741423, 588.4522609813012, 732.4743156013108), nNeigh=50, name='StarID_00192'}
StarSystem{loc=(599.8338008988269, 589.572159622345, 722.5918056993153), nNeigh=44, name='StarID_00193'}
StarSystem{loc=(599.6865109490064, 586.8989042496539, 708.0490110966361), nNeigh=38, name='StarID_00194'}
StarSystem{loc=(596.5739251304952, 588.6194323042001, 720.9513015159522), nNeigh=50, name='StarID_00195'}
StarSystem{loc=(597.3004510042737, 587.7607778162867, 713.0145773317777), nNeigh=44, name='StarID_00196'}
StarSystem{loc=(592.860966762865, 587.5662214398745, 715.449499684271), nNeigh=52, name='StarID_00197'}
StarSystem{loc=(597.7467713858872, 586.9983464080647, 729.2086963488597), nNeigh=48, name='StarID_00198'}
StarSystem{loc=(596.4614765113234, 589.547311220399, 719.440310111897), nNeigh=50, name='StarID_00199'}
StarSystem{loc=(595.8472688661748, 590.9294999996092, 715.4577556733111), nNeigh=49, name='StarID_00200'}
StarSystem{loc=(597.8391034652747, 586.7377987588659, 728.4752966852379), nNeigh=48, name='StarID_00201'}
StarSystem{loc=(595.8737355760229, 601.0957005289091, 712.8543504011521), nNeigh=51, name='StarID_00202'}
StarSystem{loc=(599.2585900081416, 587.9461865291096, 714.1291182150281), nNeigh=43, name='StarID_00203'}
StarSystem{loc=(594.3835237660194, 601.3875691442611, 720.8523687324123), nNeigh=53, name='StarID_00204'}
StarSystem{loc=(596.2975835608679, 586.9893110925595, 719.8457892510579), nNeigh=48, name='StarID_00205'}
StarSystem{loc=(596.3930353165186, 588.8469567087163, 703.0246826697693), nNeigh=40, name='StarID_00206'}
StarSystem{loc=(595.5865987338669, 588.5788496629597, 717.4553483573143), nNeigh=49, name='StarID_00207'}
StarSystem{loc=(595.5479019365972, 591.9837521570174, 717.6832306172425), nNeigh=51, name='StarID_00208'}
StarSystem{loc=(595.8872264470153, 588.561775717591, 717.2447088178274), nNeigh=49, name='StarID_00209'}
StarSystem{loc=(596.6324667622084, 585.7118636907189, 733.0671699534292), nNeigh=48, name='StarID_00210'}
StarSystem{loc=(597.7829896228731, 586.2264745779812, 714.8022470554744), nNeigh=44, name='StarID_00211'}
StarSystem{loc=(599.6699424196781, 590.4848078431769, 723.6990895401331), nNeigh=46, name='StarID_00212'}
StarSystem{loc=(597.1639401441611, 595.2122987106085, 706.2296432051373), nNeigh=46, name='StarID_00213'}
StarSystem{loc=(602.037967866766, 583.7739039669264, 710.790872040183), nNeigh=38, name='StarID_00214'}
StarSystem{loc=(596.3559291150993, 586.0224779514227, 731.5952974462582), nNeigh=49, name='StarID_00215'}
StarSystem{loc=(596.1684560545701, 588.7010384837741, 717.166098574711), nNeigh=49, name='StarID_00216'}
StarSystem{loc=(593.719828766441, 583.3092704342939, 727.2357189957197), nNeigh=49, name='StarID_00217'}
StarSystem{loc=(588.8027094806428, 590.6599220248905, 714.2793930862498), nNeigh=53, name='StarID_00218'}
StarSystem{loc=(595.4685677827681, 590.2093093378118, 716.2943600611982), nNeigh=49, name='StarID_00219'}
StarSystem{loc=(148.24119508428828, 749.7934777755645, 911.2273791634946), nNeigh=27, name='StarID_00220'}
StarSystem{loc=(145.8381548363613, 741.6248336937044, 923.138965892172), nNeigh=28, name='StarID_00221'}
StarSystem{loc=(149.9153340013251, 745.2181725457867, 931.90245289563), nNeigh=27, name='StarID_00222'}
StarSystem{loc=(152.1260957931938, 723.9562912992736, 911.4187228323199), nNeigh=44, name='StarID_00223'}
StarSystem{loc=(145.64899128177225, 741.2769556653391, 923.5198386120031), nNeigh=28, name='StarID_00224'}
StarSystem{loc=(143.87611784270777, 741.4940630490917, 919.0567909112381), nNeigh=28, name='StarID_00225'}
StarSystem{loc=(149.88172281981412, 748.3294137016643, 917.0089092669326), nNeigh=27, name='StarID_00226'}
StarSystem{loc=(144.80528983567356, 743.8840372831766, 915.7869298925092), nNeigh=28, name='StarID_00227'}
StarSystem{loc=(148.12929368981125, 751.2068653814683, 904.2006674899857), nNeigh=27, name='StarID_00228'}
StarSystem{loc=(162.23119769067392, 723.6719235257502, 912.7536726192368), nNeigh=35, name='StarID_00229'}
StarSystem{loc=(158.35847440493896, 718.0426506524003, 921.8334282715731), nNeigh=43, name='StarID_00230'}
StarSystem{loc=(156.57534022998286, 724.6986165185546, 914.1802279894854), nNeigh=42, name='StarID_00231'}
StarSystem{loc=(144.73343470075932, 740.8797300644025, 904.188665198777), nNeigh=29, name='StarID_00232'}
StarSystem{loc=(143.47000289268354, 741.0919450853842, 902.9416567557316), nNeigh=31, name='StarID_00233'}
StarSystem{loc=(148.26040359986814, 738.1913124029771, 896.6500506612635), nNeigh=32, name='StarID_00234'}
StarSystem{loc=(136.4358134353476, 746.4508957670223, 940.2572860352043), nNeigh=27, name='StarID_00235'}
StarSystem{loc=(156.93644576402687, 744.60376224674, 923.425330649094), nNeigh=27, name='StarID_00236'}
StarSystem{loc=(144.836690386709, 741.188076947235, 914.8923127376614), nNeigh=28, name='StarID_00237'}
StarSystem{loc=(144.3718061273138, 741.984954032937, 923.69713427592), nNeigh=28, name='StarID_00238'}
StarSystem{loc=(145.47742451379688, 741.253727698947, 918.619280422153), nNeigh=28, name='StarID_00239'}
StarSystem{loc=(143.6810320493497, 740.1145577518707, 921.5572699008443), nNeigh=28, name='StarID_00240'}
StarSystem{loc=(143.97592444570628, 741.868727233031, 917.1044169187825), nNeigh=28, name='StarID_00241'}
StarSystem{loc=(139.05634524589013, 722.9258336800551, 927.1629168829237), nNeigh=45, name='StarID_00242'}
StarSystem{loc=(142.94250412584182, 741.7075763520908, 921.8770542225667), nNeigh=28, name='StarID_00243'}
StarSystem{loc=(149.2561751856256, 742.1083894055746, 918.6162671824015), nNeigh=28, name='StarID_00244'}
StarSystem{loc=(143.91175583600858, 742.4626225784731, 918.1697873675893), nNeigh=28, name='StarID_00245'}
StarSystem{loc=(159.83969825069678, 720.0732126805509, 930.478963197515), nNeigh=33, name='StarID_00246'}
StarSystem{loc=(153.8677112528096, 734.9867994195345, 930.9220515386064), nNeigh=29, name='StarID_00247'}
StarSystem{loc=(926.1846636011883, 237.7854581224476, 440.12845397913196), nNeigh=30, name='StarID_00248'}
StarSystem{loc=(929.0763054287371, 238.85728092791172, 424.01817665086816), nNeigh=30, name='StarID_00249'}
StarSystem{loc=(914.9003743605354, 230.69808482311205, 436.7895735264344), nNeigh=31, name='StarID_00250'}
StarSystem{loc=(914.988492083481, 241.83556472974354, 404.6712633569248), nNeigh=25, name='StarID_00251'}
StarSystem{loc=(923.4126521612752, 229.6000846087105, 392.4350860209722), nNeigh=23, name='StarID_00252'}
StarSystem{loc=(924.1837037039301, 235.76593740173783, 426.5450892451927), nNeigh=30, name='StarID_00253'}
